seller_id,signup_date,account_type,country,primary_category,kyc_verified,num_bank_accounts
S01964,2022-06-15,individual,US,electronics,True,1
S01965,2026-07-24,individual,US,cards_collectibles,True,2
S01966,2021-06-27,individual,US,fashion_vintage,True,1
S01967,2020-07-14,individual,GB,fashion_vintage,True,2
S01968,2025-01-28,individual,US,electronics,True,1
S01969,2025-01-03,individual,GB,fashion_vintage,True,1
S01970,2025-08-17,individual,US,fashion_vintage,True,1
S01971,2022-09-19,business,US,fashion_vintage,True,1
S01972,2025-05-18,individual,DE,fashion_vintage,True,1
S01973,2024-09-29,individual,US,sneakers_streetwear,True,1
S01974,2020-11-16,business,US,watches_jewelry_luxury,True,2
S01975,2024-01-24,individual,US,electronics,True,1
S01976,2022-09-06,business,US,sneakers_streetwear,True,2
S01977,2020-01-09,individual,US,cards_collectibles,True,1
S01978,2021-05-13,individual,US,sneakers_streetwear,True,1
S01979,2024-01-31,individual,US,sneakers_streetwear,True,1
S01980,2019-09-23,individual,CA,fashion_vintage,True,1
S01981,2024-08-21,individual,US,electronics,True,1
S01982,2026-05-23,individual,CA,fashion_vintage,True,1
S01983,2026-05-27,individual,US,sneakers_streetwear,True,1
S01984,2019-11-08,individual,US,fashion_vintage,False,1
S01985,2025-12-13,individual,GB,cards_collectibles,True,1
S01986,2025-04-27,business,US,sneakers_streetwear,True,1
S01987,2022-10-14,individual,DE,fashion_vintage,True,1
S01988,2024-10-22,business,US,watches_jewelry_luxury,True,1
S01989,2022-02-18,individual,AU,fashion_vintage,True,1
S01990,2021-11-04,business,US,watches_jewelry_luxury,True,1
S01991,2023-11-29,individual,US,watches_jewelry_luxury,False,1
S01992,2023-07-30,business,US,fashion_vintage,True,1
S01993,2026-03-22,individual,US,watches_jewelry_luxury,False,1
S01994,2023-10-09,individual,US,cards_collectibles,True,1
S01995,2026-02-27,individual,US,electronics,True,1
S01996,2022-03-02,individual,CA,electronics,True,1
S01997,2020-10-27,individual,US,fashion_vintage,True,1
S01998,2026-02-23,individual,US,electronics,False,2
S01999,2025-08-26,individual,GB,fashion_vintage,True,1
S02000,2023-01-04,individual,US,cards_collectibles,True,1
