order_id,seller_id,buyer_id,order_ts,category,item_price,shipping_fee,payment_method,buyer_country,order_status
O000282,S01044,B00417,2026-06-01 12:54:09,fashion_vintage,30.68,7.7,card,US,refunded
O000283,S00454,B05753,2026-06-01 12:55:04,sneakers_streetwear,196.34,10.38,card,US,completed
O000284,S01286,B00028,2026-06-01 12:55:38,fashion_vintage,19.72,9.55,card,CA,completed
O000285,S01573,B13630,2026-06-01 12:55:43,fashion_vintage,36.25,8.33,wallet,US,completed
O000286,S00796,B00258,2026-06-01 12:56:33,sneakers_streetwear,153.24,13.19,card,US,completed
O000287,S00993,B10242,2026-06-01 12:58:35,sneakers_streetwear,324.97,14.77,card,US,completed
O000288,S01782,B00694,2026-06-01 12:59:11,fashion_vintage,55.93,7.89,card,US,refunded
O000289,S01251,B10242,2026-06-01 12:59:31,electronics,306.93,8.65,wallet,US,completed
O000290,S00454,B03135,2026-06-01 13:00:15,sneakers_streetwear,154.62,10.97,card,US,completed
O000291,S01272,B13960,2026-06-01 13:00:52,fashion_vintage,43.74,8.0,card,CA,completed
O000292,S00498,B03486,2026-06-01 13:02:04,fashion_vintage,33.03,6.0,wallet,DE,completed
O000293,S00114,B08866,2026-06-01 13:02:51,fashion_vintage,16.94,7.14,card,FR,completed
O000294,S01585,B07275,2026-06-01 13:03:09,cards_collectibles,39.45,9.01,card,US,completed
O000295,S00951,B00802,2026-06-01 13:03:23,fashion_vintage,21.29,11.2,bank,US,completed
O000296,S01402,B01593,2026-06-01 13:05:07,fashion_vintage,50.75,10.45,wallet,US,completed
O000297,S00286,B14394,2026-06-01 13:05:14,watches_jewelry_luxury,703.59,18.88,card,CA,completed
O000298,S01782,B12020,2026-06-01 13:06:10,fashion_vintage,32.51,6.21,card,US,completed
O000299,S00465,B00993,2026-06-01 13:06:11,fashion_vintage,46.43,5.72,card,US,completed
O000300,S01955,B05481,2026-06-01 13:06:20,sneakers_streetwear,132.26,10.84,wallet,US,completed
O000301,S01922,B05449,2026-06-01 13:07:38,electronics,1407.99,18.09,bank,US,completed
O000302,S00732,B13902,2026-06-01 13:07:54,watches_jewelry_luxury,597.08,10.19,card,CA,completed
O000303,S00276,B13416,2026-06-01 13:10:25,fashion_vintage,69.44,10.17,wallet,US,completed
O000304,S01021,B10742,2026-06-01 13:10:50,cards_collectibles,62.72,9.12,wallet,US,completed
O000305,S01449,B04099,2026-06-01 13:13:17,sneakers_streetwear,277.35,11.58,card,US,completed
O000306,S00586,B07444,2026-06-01 13:13:48,fashion_vintage,17.87,6.7,card,US,refunded
O000307,S00560,B08065,2026-06-01 13:14:01,electronics,215.85,13.5,wallet,US,completed
O000308,S00770,B08442,2026-06-01 13:14:09,fashion_vintage,35.15,6.29,wallet,US,completed
O000309,S01891,B06124,2026-06-01 13:15:01,sneakers_streetwear,180.84,11.51,card,US,completed
O000310,S00981,B09605,2026-06-01 13:15:41,electronics,520.24,16.27,card,US,completed
O000311,S01567,B03720,2026-06-01 13:18:56,fashion_vintage,21.91,10.36,wallet,AU,completed
O000312,S00192,B12146,2026-06-01 13:19:17,electronics,297.8,10.41,card,US,completed
O000313,S00079,B07727,2026-06-01 13:20:04,fashion_vintage,27.5,8.85,wallet,US,refunded
O000314,S01959,B01881,2026-06-01 13:20:26,sneakers_streetwear,115.06,9.72,wallet,US,completed
O000315,S00028,B09167,2026-06-01 13:22:16,fashion_vintage,35.9,7.08,card,US,completed
O000316,S01222,B12576,2026-06-01 13:23:32,cards_collectibles,90.09,6.65,card,US,completed
O000317,S00529,B07847,2026-06-01 13:28:49,cards_collectibles,99.04,11.67,card,US,completed
O000318,S01952,B06042,2026-06-01 13:29:19,fashion_vintage,53.59,6.81,card,US,completed
O000319,S01154,B11372,2026-06-01 13:29:57,fashion_vintage,27.51,7.1,card,CA,completed
O000320,S01067,B10713,2026-06-01 13:31:30,fashion_vintage,42.25,9.28,card,US,completed
O000321,S01881,B06669,2026-06-01 13:31:41,sneakers_streetwear,202.4,12.3,card,US,completed
O000322,S01584,B02277,2026-06-01 13:31:57,sneakers_streetwear,232.21,11.13,card,US,completed
O000323,S00855,B04258,2026-06-01 13:32:01,sneakers_streetwear,163.78,8.29,card,US,completed
O000324,S01295,B12172,2026-06-01 13:34:12,sneakers_streetwear,237.06,9.17,card,US,completed
O000325,S01058,B08490,2026-06-01 13:35:09,sneakers_streetwear,135.37,7.5,card,US,completed
O000326,S00126,B10498,2026-06-01 13:37:56,fashion_vintage,41.96,5.04,card,US,completed
O000327,S01921,B14229,2026-06-01 13:38:19,sneakers_streetwear,94.41,11.66,card,US,completed
O000328,S00209,B12706,2026-06-01 13:38:20,electronics,861.84,14.82,wallet,US,completed
O000329,S00454,B06124,2026-06-01 13:38:27,sneakers_streetwear,152.04,6.87,card,US,completed
O000330,S01606,B07427,2026-06-01 13:38:55,fashion_vintage,67.29,11.81,wallet,US,completed
O000331,S00289,B03842,2026-06-01 13:39:22,sneakers_streetwear,84.86,12.64,card,US,completed
O000332,S01989,B01257,2026-06-01 13:40:36,fashion_vintage,39.4,7.08,card,AU,completed
O000333,S00598,B02043,2026-06-01 13:41:09,fashion_vintage,64.93,10.34,card,US,completed
O000334,S00520,B05507,2026-06-01 13:42:23,fashion_vintage,19.79,9.22,bank,US,completed
O000335,S01996,B04498,2026-06-01 13:44:38,electronics,337.1,8.39,wallet,CA,completed
O000336,S00370,B02206,2026-06-01 13:45:18,fashion_vintage,27.99,10.95,wallet,US,completed
O000337,S00798,B00623,2026-06-01 13:45:53,sneakers_streetwear,88.13,8.37,card,US,completed
O000338,S01582,B00755,2026-06-01 13:48:20,sneakers_streetwear,123.83,7.41,card,US,completed
O000339,S01986,B06750,2026-06-01 13:50:19,sneakers_streetwear,400.63,12.51,card,US,completed
O000340,S00014,B08098,2026-06-01 13:50:54,cards_collectibles,51.89,10.22,card,US,completed
O000341,S00559,B08854,2026-06-01 13:51:28,fashion_vintage,88.5,10.59,card,US,completed
O000342,S01016,B03083,2026-06-01 13:53:14,fashion_vintage,23.9,5.75,card,US,completed
O000343,S00586,B09900,2026-06-01 13:54:45,fashion_vintage,20.12,4.94,card,US,completed
O000344,S00855,B05936,2026-06-01 13:55:39,sneakers_streetwear,252.47,9.39,card,CA,completed
O000345,S01351,B10189,2026-06-01 13:56:13,sneakers_streetwear,505.12,13.52,card,US,completed
O000346,S00192,B07035,2026-06-01 14:00:16,electronics,838.93,15.26,wallet,US,completed
O000347,S01407,B00694,2026-06-01 14:02:56,watches_jewelry_luxury,598.62,10.13,card,DE,completed
O000348,S01372,B06236,2026-06-01 14:04:54,fashion_vintage,35.21,10.41,wallet,US,completed
O000349,S00059,B03083,2026-06-01 14:05:21,fashion_vintage,45.94,10.64,wallet,US,completed
O000350,S01892,B06124,2026-06-01 14:05:58,electronics,221.39,12.34,wallet,US,completed
O000351,S00556,B11415,2026-06-01 14:06:04,sneakers_streetwear,187.24,11.46,card,US,completed
O000352,S00682,B02359,2026-06-01 14:12:56,sneakers_streetwear,267.58,6.92,wallet,US,refunded
O000353,S00454,B03111,2026-06-01 14:19:44,sneakers_streetwear,395.84,15.43,card,US,completed
O000354,S00580,B10896,2026-06-01 14:20:24,cards_collectibles,214.38,10.04,wallet,US,completed
O000355,S00625,B14263,2026-06-01 14:20:52,fashion_vintage,34.2,5.25,wallet,CA,completed
O000356,S01243,B03226,2026-06-01 14:22:08,fashion_vintage,32.92,8.92,card,US,completed
O000357,S00962,B14248,2026-06-01 14:23:46,watches_jewelry_luxury,729.12,12.3,wallet,US,completed
O000358,S00879,B12730,2026-06-01 14:24:20,fashion_vintage,100.15,11.49,card,US,completed
O000359,S01185,B05338,2026-06-01 14:28:24,fashion_vintage,17.48,6.72,card,US,completed
O000360,S01809,B02887,2026-06-01 14:29:47,fashion_vintage,28.61,10.88,card,GB,completed
O000361,S00783,B07663,2026-06-01 14:30:27,sneakers_streetwear,291.08,13.13,card,US,completed
O000362,S00269,B13217,2026-06-01 14:34:17,fashion_vintage,19.34,7.3,wallet,CA,completed
O000363,S01380,B09875,2026-06-01 14:36:41,electronics,201.83,11.9,card,CA,completed
O000364,S01507,B09227,2026-06-01 14:38:52,fashion_vintage,16.83,4.26,card,US,completed
O000365,S00844,B06848,2026-06-01 14:39:19,fashion_vintage,23.24,7.57,card,US,completed
O000366,S01016,B02519,2026-06-01 14:41:42,fashion_vintage,49.62,5.18,card,US,completed
O000367,S00766,B11786,2026-06-01 14:42:41,fashion_vintage,68.72,10.79,card,US,completed
O000368,S01159,B07151,2026-06-01 14:43:56,sneakers_streetwear,113.61,6.9,bank,US,completed
O000369,S00811,B09756,2026-06-01 14:45:27,watches_jewelry_luxury,3035.33,40.57,card,US,completed
O000370,S00399,B12172,2026-06-01 14:46:50,fashion_vintage,51.26,4.96,card,US,completed
O000371,S00621,B02226,2026-06-01 14:46:57,fashion_vintage,62.57,6.38,card,US,refunded
O000372,S00079,B00863,2026-06-01 14:47:39,fashion_vintage,19.9,8.22,card,US,completed
O000373,S01678,B10045,2026-06-01 14:48:34,electronics,517.18,14.63,card,US,completed
O000374,S00519,B01960,2026-06-01 14:50:33,fashion_vintage,18.46,5.66,wallet,FR,completed
O000375,S00004,B14589,2026-06-01 14:51:35,cards_collectibles,36.8,4.44,wallet,US,completed
O000376,S00233,B10643,2026-06-01 14:52:19,fashion_vintage,16.42,10.94,card,US,completed
O000377,S00043,B00725,2026-06-01 14:53:31,fashion_vintage,47.8,6.49,wallet,US,completed
O000378,S01846,B00015,2026-06-01 14:57:10,fashion_vintage,28.88,5.75,card,US,completed
O000379,S01426,B02121,2026-06-01 14:59:19,fashion_vintage,16.07,7.77,wallet,US,completed
O000380,S00117,B05928,2026-06-01 14:59:30,electronics,297.31,9.53,card,US,completed
O000381,S00208,B01631,2026-06-01 14:59:51,fashion_vintage,30.16,5.92,card,US,completed
O000382,S01603,B03485,2026-06-01 15:01:48,cards_collectibles,43.22,11.07,card,US,completed
O000383,S00300,B03083,2026-06-01 15:05:31,fashion_vintage,22.77,6.25,card,US,completed
O000384,S01031,B08849,2026-06-01 15:09:41,sneakers_streetwear,248.24,10.64,wallet,US,completed
O000385,S00251,B05327,2026-06-01 15:10:17,fashion_vintage,63.73,6.59,wallet,CA,completed
O000386,S00475,B05879,2026-06-01 15:11:09,fashion_vintage,34.59,7.59,card,US,completed
O000387,S00838,B13140,2026-06-01 15:11:33,watches_jewelry_luxury,2643.69,35.17,card,US,completed
O000388,S00050,B00247,2026-06-01 15:13:20,sneakers_streetwear,84.91,7.42,wallet,US,completed
O000389,S00521,B08695,2026-06-01 15:15:33,electronics,303.74,8.87,card,US,completed
O000390,S00367,B03208,2026-06-01 15:16:22,cards_collectibles,205.91,9.49,card,US,completed
O000391,S00783,B11688,2026-06-01 15:16:33,sneakers_streetwear,185.53,9.84,card,US,completed
O000392,S01386,B01943,2026-06-01 15:20:01,electronics,900.26,14.33,wallet,US,completed
O000393,S01909,B06669,2026-06-01 15:20:35,fashion_vintage,16.58,8.6,wallet,US,completed
O000394,S00504,B12782,2026-06-01 15:20:39,sneakers_streetwear,84.87,7.6,card,US,cancelled
O000395,S01578,B00272,2026-06-01 15:21:36,fashion_vintage,31.5,10.49,card,US,completed
O000396,S00406,B01190,2026-06-01 15:24:02,fashion_vintage,20.28,10.02,card,CA,completed
O000397,S01953,B07951,2026-06-01 15:24:34,electronics,428.37,12.95,card,US,completed
O000398,S01357,B13912,2026-06-01 15:26:28,sneakers_streetwear,119.02,7.0,wallet,US,completed
O000399,S00547,B04396,2026-06-01 15:35:59,fashion_vintage,29.93,10.2,card,US,completed
O000400,S01952,B00644,2026-06-01 15:36:40,fashion_vintage,30.38,11.38,card,US,completed
O000401,S01732,B06647,2026-06-01 15:37:54,fashion_vintage,16.81,9.38,card,US,completed
O000402,S01365,B10919,2026-06-01 15:38:06,cards_collectibles,261.73,8.1,card,US,completed
O000403,S00465,B06796,2026-06-01 15:38:13,fashion_vintage,710.85,16.84,wallet,US,completed
O000404,S00521,B07439,2026-06-01 15:40:25,electronics,213.15,6.27,card,US,completed
O000405,S00498,B04972,2026-06-01 15:41:28,fashion_vintage,15.35,6.11,card,US,completed
O000406,S00906,B00880,2026-06-01 15:42:52,cards_collectibles,43.54,8.42,wallet,US,completed
O000407,S01994,B09431,2026-06-01 15:45:47,cards_collectibles,23.55,6.21,wallet,US,completed
O000408,S00587,B03083,2026-06-01 15:46:13,sneakers_streetwear,93.23,5.58,card,US,completed
O000409,S01031,B12978,2026-06-01 15:46:41,sneakers_streetwear,332.18,14.18,card,US,completed
O000410,S00154,B00724,2026-06-01 15:46:52,fashion_vintage,43.99,8.64,card,US,completed
O000411,S00790,B11126,2026-06-01 15:47:26,fashion_vintage,37.28,11.3,wallet,US,completed
O000412,S00864,B03862,2026-06-01 15:47:26,fashion_vintage,37.22,10.68,card,US,completed
O000413,S00181,B02320,2026-06-01 15:47:47,fashion_vintage,18.33,5.58,wallet,US,completed
O000414,S00877,B07372,2026-06-01 15:52:58,electronics,253.79,9.67,wallet,GB,completed
O000415,S01568,B00830,2026-06-01 15:55:00,fashion_vintage,,7.96,wallet,US,completed
O000416,S00767,B13971,2026-06-01 15:55:32,cards_collectibles,373.58,12.84,card,US,completed
O000417,S01273,B10327,2026-06-01 15:56:34,cards_collectibles,73.01,10.73,card,US,completed
O000418,S00448,B13516,2026-06-01 15:59:12,fashion_vintage,18.01,5.36,card,US,completed
O000419,S00086,B05761,2026-06-01 16:02:30,cards_collectibles,24.29,7.16,card,US,completed
O000420,S01969,B04222,2026-06-01 16:03:13,fashion_vintage,19.95,9.21,card,GB,completed
O000421,S01957,B10919,2026-06-01 16:04:47,fashion_vintage,55.31,8.93,card,US,completed
O000422,S00215,B10557,2026-06-01 16:05:15,sneakers_streetwear,100.85,5.82,card,US,completed
O000423,S00088,B02827,2026-06-01 16:05:49,fashion_vintage,32.54,8.52,wallet,US,completed
O000424,S00377,B11987,2026-06-01 16:07:43,fashion_vintage,20.31,11.48,card,US,completed
O000425,S01402,B02827,2026-06-01 16:08:30,fashion_vintage,45.37,5.04,card,US,completed
O000426,S00369,B01380,2026-06-01 16:09:44,fashion_vintage,19.4,12.0,card,US,completed
O000427,S00922,B02734,2026-06-01 16:09:54,cards_collectibles,45.66,9.02,card,US,completed
O000428,S01031,B01955,2026-06-01 16:10:28,sneakers_streetwear,155.29,13.55,card,US,completed
O000429,S01175,B08171,2026-06-01 16:13:39,cards_collectibles,24.58,9.31,card,US,completed
O000430,S00699,B10309,2026-06-01 16:15:12,fashion_vintage,17.36,6.62,wallet,DE,completed
O000431,S01160,B06816,2026-06-01 16:17:17,fashion_vintage,45.04,8.87,card,GB,completed
O000432,S01523,B00012,2026-06-01 16:18:50,sneakers_streetwear,177.71,6.62,card,US,completed
O000433,S00958,B05145,2026-06-01 16:20:05,electronics,165.31,11.12,wallet,US,completed
O000434,S00014,B00698,2026-06-01 16:23:06,cards_collectibles,30.41,12.29,card,US,completed
O000435,S01238,B13024,2026-06-01 16:28:01,fashion_vintage,22.55,9.95,card,DE,completed
O000436,S01911,B10242,2026-06-01 16:29:02,fashion_vintage,25.8,11.31,card,US,completed
O000437,S00868,B14598,2026-06-01 16:30:39,cards_collectibles,207.5,12.2,card,US,completed
O000438,S00457,B12324,2026-06-01 16:32:43,electronics,124.07,8.43,wallet,US,completed
O000439,S01892,B03939,2026-06-01 16:33:00,electronics,391.36,12.17,card,US,completed
O000440,S00081,B05899,2026-06-01 16:33:12,sneakers_streetwear,280.2,10.59,card,US,completed
O000441,S01333,B05158,2026-06-01 16:34:40,fashion_vintage,26.1,5.99,card,US,completed
O000442,S00846,B06147,2026-06-01 16:35:46,fashion_vintage,34.88,7.85,card,US,completed
O000443,S00791,B01291,2026-06-01 16:35:55,fashion_vintage,32.56,8.69,card,US,completed
O000444,S01292,B06046,2026-06-01 16:35:57,sneakers_streetwear,80.42,9.09,wallet,CA,completed
O000445,S00175,B13466,2026-06-01 16:38:18,fashion_vintage,22.09,11.62,card,US,completed
O000446,S00743,B09230,2026-06-01 16:38:38,fashion_vintage,26.74,8.71,wallet,US,completed
O000447,S00581,B09671,2026-06-01 16:39:25,sneakers_streetwear,158.03,6.68,wallet,CA,completed
O000447,S00581,B09671,2026-06-01 16:39:25,sneakers_streetwear,158.03,6.68,wallet,CA,completed
O000448,S01662,B14708,2026-06-01 16:40:14,fashion_vintage,,8.71,card,US,completed
O000449,S00141,B08695,2026-06-01 16:41:08,electronics,173.3,12.6,card,US,completed
O000450,S00051,B07006,2026-06-01 16:41:14,fashion_vintage,16.39,9.05,card,AU,completed
O000451,S00061,B09754,2026-06-01 16:41:30,electronics,297.81,8.01,card,US,completed
O000452,S01595,B12490,2026-06-01 16:41:47,fashion_vintage,30.96,11.41,card,US,completed
O000453,S00540,B12829,2026-06-01 16:43:13,electronics,101.68,7.31,card,US,completed
O000454,S00820,B14186,2026-06-01 16:43:39,electronics,400.26,9.12,card,US,completed
O000455,S00730,B03704,2026-06-01 16:44:05,fashion_vintage,24.23,11.52,card,GB,completed
O000455,S00730,B03704,2026-06-01 16:44:05,fashion_vintage,24.23,11.52,card,GB,completed
O000456,S00379,B01638,2026-06-01 16:45:35,electronics,368.02,8.16,wallet,US,completed
O000457,S01243,B08000,2026-06-01 16:47:02,fashion_vintage,22.92,11.72,wallet,US,cancelled
O000458,S00909,B06729,2026-06-01 16:47:33,fashion_vintage,37.7,10.27,card,AU,completed
O000459,S01914,B10242,2026-06-01 16:51:25,watches_jewelry_luxury,2211.27,33.71,card,US,completed
O000460,S00961,B04593,2026-06-01 16:51:49,cards_collectibles,6330.28,60.0,card,US,completed
O000461,S00145,B01691,2026-06-01 16:52:29,fashion_vintage,76.31,8.03,card,US,completed
O000462,S01322,B13133,2026-06-01 16:53:02,fashion_vintage,17.13,8.13,card,US,completed
O000463,S00681,B08843,2026-06-01 16:54:24,sneakers_streetwear,175.44,8.58,card,US,completed
O000464,S00301,B06445,2026-06-01 16:58:11,fashion_vintage,59.75,10.31,wallet,US,completed
O000465,S00855,B10686,2026-06-01 17:00:28,sneakers_streetwear,181.51,10.18,wallet,US,completed
O000466,S01706,B01175,2026-06-01 17:00:38,watches_jewelry_luxury,1499.72,23.18,card,US,completed
O000467,S01301,B02228,2026-06-01 17:00:54,fashion_vintage,16.02,11.24,wallet,US,cancelled
O000468,S01185,B06094,2026-06-01 17:03:39,fashion_vintage,27.3,4.86,card,US,completed
O000469,S00858,B04015,2026-06-01 17:05:24,electronics,221.77,9.25,wallet,GB,completed
O000470,S01370,B03083,2026-06-01 17:05:31,fashion_vintage,21.75,4.9,card,US,completed
O000471,S00209,B04777,2026-06-01 17:06:14,electronics,454.53,13.93,card,US,completed
O000472,S01793,B04806,2026-06-01 17:08:07,watches_jewelry_luxury,1762.75,28.98,card,US,completed
O000473,S01031,B12380,2026-06-01 17:09:00,sneakers_streetwear,177.03,5.77,card,US,completed
O000474,S00442,B03582,2026-06-01 17:09:30,fashion_vintage,24.25,7.7,wallet,FR,completed
O000475,S01655,B12149,2026-06-01 17:10:28,sneakers_streetwear,247.66,8.49,card,US,completed
O000476,S01657,B02914,2026-06-01 17:12:03,fashion_vintage,28.18,5.51,wallet,US,refunded
O000477,S00716,B00737,2026-06-01 17:12:27,fashion_vintage,47.44,10.88,card,US,completed
O000478,S00721,B03453,2026-06-01 17:14:40,fashion_vintage,33.74,11.56,card,AU,completed
O000479,S00541,B11894,2026-06-01 17:20:16,fashion_vintage,29.15,8.21,card,AU,completed
O000480,S00992,B13971,2026-06-01 17:22:12,fashion_vintage,29.09,6.98,wallet,US,completed
O000481,S01420,B02827,2026-06-01 17:26:07,fashion_vintage,55.49,11.46,card,US,cancelled
O000482,S00118,B10070,2026-06-01 17:26:07,fashion_vintage,17.61,11.89,card,US,completed
O000483,S00237,B10112,2026-06-01 17:28:44,fashion_vintage,94.95,9.49,card,DE,completed
O000484,S00273,B13133,2026-06-01 17:29:24,fashion_vintage,46.34,9.33,card,US,completed
O000485,S00081,B01435,2026-06-01 17:30:17,sneakers_streetwear,299.66,9.98,card,US,completed
O000485,S00081,B01435,2026-06-01 17:30:17,sneakers_streetwear,299.66,9.98,card,US,completed
O000486,S00585,B06975,2026-06-01 17:31:18,fashion_vintage,74.31,9.15,wallet,US,completed
O000487,S01694,B06669,2026-06-01 17:31:26,fashion_vintage,24.29,6.31,wallet,AU,cancelled
O000488,S01273,B12194,2026-06-01 17:32:22,cards_collectibles,67.28,5.38,card,US,completed
O000489,S01608,B05754,2026-06-01 17:33:47,fashion_vintage,17.23,9.98,card,US,completed
O000490,S00527,B09616,2026-06-01 17:35:20,fashion_vintage,28.87,6.6,card,US,completed
O000491,S00743,B12911,2026-06-01 17:35:34,fashion_vintage,38.35,11.16,wallet,US,completed
O000492,S00570,B13205,2026-06-01 17:35:57,fashion_vintage,16.13,5.37,card,US,refunded
O000493,S00343,B09979,2026-06-01 17:37:48,fashion_vintage,24.11,4.28,wallet,US,completed
O000494,S01827,B06124,2026-06-01 17:38:25,fashion_vintage,27.49,7.55,card,US,completed
O000495,S00399,B14296,2026-06-01 17:40:14,fashion_vintage,88.06,9.47,card,US,completed
O000496,S00332,B02404,2026-06-01 17:41:18,sneakers_streetwear,163.92,10.34,wallet,US,refunded
O000497,S00081,B12688,2026-06-01 17:41:57,sneakers_streetwear,217.35,11.73,wallet,US,completed
O000498,S01321,B00694,2026-06-01 17:42:15,watches_jewelry_luxury,2819.43,39.68,card,US,completed
