payout_id,seller_id,payout_ts,amount,payout_type,bank_account_id,payout_status
P000364,S01293,2026-06-08 09:00:00,114.82,scheduled,BA02171,paid
P000365,S00297,2026-06-08 09:00:00,374.84,scheduled,BA01033,paid
P000366,S01367,2026-06-08 09:00:00,116.98,scheduled,BA01553,paid
P000367,S00765,2026-06-08 09:00:00,112.46,scheduled,BA01032,paid
P000368,S01246,2026-06-08 09:00:00,100.12,scheduled,BA01554,paid
P000369,S00490,2026-06-08 09:00:00,25.87,scheduled,BA00650,paid
P000370,S00209,2026-06-08 09:00:00,8790.42,scheduled,BA00192,paid
P000371,S00407,2026-06-08 09:00:00,580.47,scheduled,BA01031,paid
P000372,S00136,2026-06-08 09:00:00,159.72,scheduled,BA02170,paid
P000373,S00953,2026-06-08 09:00:00,269.37,scheduled,BA00651,paid
P000374,S00830,2026-06-08 09:00:00,200.68,scheduled,BA01555,paid
P000375,S01986,2026-06-08 09:00:00,8183.39,scheduled,BA00193,paid
P000376,S00634,2026-06-08 09:00:00,110.12,scheduled,BA02011,paid
P000377,S00348,2026-06-08 09:00:00,102.76,scheduled,BA02012,paid
P000378,S00454,2026-06-08 09:00:00,8891.76,scheduled,BA00191,paid
P000379,S01052,2026-06-08 09:00:00,54.08,scheduled,BA00652,paid
P000380,S01255,2026-06-08 09:00:00,145.98,scheduled,BA01558,paid
P000381,S00586,2026-06-08 09:00:00,148.02,scheduled,BA01029,paid
P000382,S00973,2026-06-08 09:00:00,187.4,scheduled,BA01771,paid
P000383,S01701,2026-06-08 09:00:00,,scheduled,BA01559,paid
P000384,S01821,2026-06-08 09:00:00,217.52,scheduled,BA02169,paid
P000385,S01707,2026-06-08 09:00:00,92.76,scheduled,BA00653,paid
P000386,S00038,2026-06-08 09:00:00,648.89,scheduled,BA02013,paid
P000387,S01984,2026-06-08 09:00:00,165.93,scheduled,BA00372,paid
P000388,S00828,2026-06-08 09:00:00,55.92,scheduled,BA01030,paid
P000389,S00480,2026-06-08 09:00:00,302.76,scheduled,BA00624,paid
P000390,S01811,2026-06-08 09:00:00,611.19,scheduled,BA02010,paid
P000391,S00283,2026-06-08 09:00:00,,scheduled,BA01774,paid
P000392,S01289,2026-06-08 09:00:00,383.14,scheduled,BA02377,paid
P000393,S01115,2026-06-08 09:00:00,16.2,scheduled,BA00640,paid
P000394,S01643,2026-06-08 09:00:00,15.95,scheduled,BA01042,paid
P000395,S01238,2026-06-08 09:00:00,74.27,scheduled,BA01546,paid
P000396,S01582,2026-06-08 09:00:00,477.88,scheduled,BA00368,paid
P000397,S01209,2026-06-08 09:00:00,,scheduled,BA00641,paid
P000398,S01220,2026-06-08 09:00:00,602.84,scheduled,BA00197,paid
P000399,S01387,2026-06-08 09:00:00,423.54,scheduled,BA01040,paid
P000400,S00137,2026-06-08 09:00:00,338.03,scheduled,BA00373,paid
P000401,S01808,2026-06-08 09:00:00,91.71,scheduled,BA00644,paid
P000402,S01502,2026-06-08 09:00:00,410.2,scheduled,BA01775,paid
P000403,S01610,2026-06-08 09:00:00,44.18,scheduled,BA01034,paid
P000404,S00077,2026-06-08 09:00:00,525.66,scheduled,BA00196,paid
P000405,S00864,2026-06-08 09:00:00,126.07,scheduled,BA02174,paid
P000406,S00881,2026-06-08 09:00:00,71.78,scheduled,BA01039,paid
P000407,S01277,2026-06-08 09:00:00,91.0,scheduled,BA02378,paid
P000408,S01600,2026-06-08 09:00:00,61.58,scheduled,BA01550,paid
P000409,S01653,2026-06-08 09:00:00,443.26,scheduled,BA01037,paid
P000410,S00112,2026-06-08 09:00:00,123.6,scheduled,BA00646,paid
P000411,S00560,2026-06-08 09:00:00,9240.24,scheduled,BA00194,paid
P000412,S01287,2026-06-08 09:00:00,109.01,scheduled,BA01036,paid
P000413,S01417,2026-06-08 09:00:00,50.66,scheduled,BA02172,paid
P000414,S01769,2026-06-08 09:00:00,295.63,scheduled,BA00648,paid
P000415,S01529,2026-06-08 09:00:00,51.69,scheduled,BA01551,paid
P000416,S00933,2026-06-08 09:00:00,412.52,scheduled,BA01342,paid
P000417,S00677,2026-06-08 09:00:00,88.48,scheduled,BA01100,paid
P000418,S01861,2026-06-08 09:00:00,83.52,scheduled,BA01533,paid
P000419,S01612,2026-06-08 09:00:00,48.88,scheduled,BA01062,paid
P000420,S00022,2026-06-08 09:00:00,45.67,scheduled,BA00597,paid
P000421,S01645,2026-06-08 09:00:00,1184.69,scheduled,BA01788,paid
P000422,S01244,2026-06-08 09:00:00,38.35,scheduled,BA00222,paid
P000423,S00562,2026-06-08 09:00:00,272.81,scheduled,BA01519,paid
P000424,S01302,2026-06-08 09:00:00,747.42,scheduled,BA02196,paid
P000425,S00901,2026-06-08 09:00:00,367.46,scheduled,BA01087,paid
P000426,S00162,2026-06-08 09:00:00,111.65,scheduled,BA00598,paid
P000427,S00862,2026-06-08 09:00:00,435.45,scheduled,BA01085,paid
P000428,S01727,2026-06-08 09:00:00,40.24,scheduled,BA00221,paid
P000429,S00242,2026-06-08 09:00:00,23.71,scheduled,BA00599,paid
P000430,S01306,2026-06-08 09:00:00,926.46,scheduled,BA01346,paid
P000431,S01500,2026-06-08 09:00:00,5241.71,scheduled,BA01987,paid
P000432,S00175,2026-06-08 09:00:00,244.0,scheduled,BA01873,paid
P000433,S01721,2026-06-08 09:00:00,120.0,scheduled,BA00220,paid
P000434,S01113,2026-06-08 09:00:00,418.43,scheduled,BA01083,paid
P000435,S01058,2026-06-08 09:00:00,215.04,scheduled,BA01521,paid
P000436,S01833,2026-06-08 09:00:00,899.06,scheduled,BA02195,paid
P000437,S01492,2026-06-08 09:00:00,28.19,scheduled,BA01082,paid
P000438,S00351,2026-06-08 09:00:00,119.35,scheduled,BA01877,paid
P000439,S00269,2026-06-08 09:00:00,76.96,scheduled,BA00603,paid
P000440,S00229,2026-06-08 09:00:00,1217.93,scheduled,BA00219,paid
P000441,S00367,2026-06-08 09:00:00,835.23,scheduled,BA02368,paid
P000442,S00536,2026-06-08 09:00:00,593.85,scheduled,BA01081,paid
P000443,S00820,2026-06-08 09:00:00,939.25,scheduled,BA01518,paid
P000444,S01140,2026-06-08 09:00:00,207.45,scheduled,BA01339,paid
P000445,S01746,2026-06-08 09:00:00,68.89,scheduled,BA01985,paid
P000446,S01807,2026-06-08 09:00:00,58.43,scheduled,BA01088,paid
P000447,S01927,2026-06-08 09:00:00,326.85,scheduled,BA00227,paid
P000448,S01401,2026-06-08 09:00:00,536.75,scheduled,BA02363,paid
P000449,S01658,2026-06-08 09:00:00,38.45,scheduled,BA01099,paid
P000450,S01488,2026-06-08 09:00:00,43.19,scheduled,BA00361,paid
P000451,S00716,2026-06-08 09:00:00,56.12,scheduled,BA01097,paid
P000452,S01954,2026-06-08 09:00:00,127.34,scheduled,BA01513,paid
P000453,S00759,2026-06-08 09:00:00,35.82,scheduled,BA01980,paid
P000454,S01338,2026-06-08 09:00:00,253.57,scheduled,BA00226,paid
P000455,S00577,2026-06-08 09:00:00,339.09,scheduled,BA00592,paid
P000456,S00221,2026-06-08 09:00:00,108.48,scheduled,BA01791,paid
P000457,S01783,2026-06-08 09:00:00,42.06,scheduled,BA00367,paid
P000458,S00791,2026-06-08 09:00:00,131.91,scheduled,BA01989,paid
P000459,S01715,2026-06-08 09:00:00,2261.61,scheduled,BA01095,paid
P000460,S00428,2026-06-08 09:00:00,241.44,scheduled,BA02198,paid
P000461,S01075,2026-06-08 09:00:00,53.13,scheduled,BA01515,paid
P000462,S00742,2026-06-08 09:00:00,76.01,scheduled,BA01093,paid
P000463,S01545,2026-06-08 09:00:00,220.19,scheduled,BA00595,failed
P000464,S00934,2026-06-08 09:00:00,61.97,scheduled,BA00224,paid
P000465,S01154,2026-06-08 09:00:00,343.22,scheduled,BA01790,paid
P000466,S00198,2026-06-08 09:00:00,133.9,scheduled,BA02365,paid
P000467,S00910,2026-06-08 09:00:00,1821.68,scheduled,BA01092,paid
P000468,S00612,2026-06-08 09:00:00,161.23,scheduled,BA01516,paid
P000469,S01868,2026-06-08 09:00:00,163.64,scheduled,BA01983,paid
P000470,S00788,2026-06-08 09:00:00,845.75,scheduled,BA00596,paid
P000471,S00680,2026-06-08 09:00:00,114.18,scheduled,BA00593,paid
P000472,S00874,2026-06-08 09:00:00,77.66,scheduled,BA01522,paid
P000473,S00286,2026-06-08 09:00:00,619.16,scheduled,BA02194,paid
P000474,S01947,2026-06-08 09:00:00,48.93,scheduled,BA00604,paid
P000475,S01286,2026-06-08 09:00:00,71.77,scheduled,BA02371,paid
P000476,S01859,2026-06-08 09:00:00,21.77,scheduled,BA01995,paid
P000477,S00496,2026-06-08 09:00:00,68.27,scheduled,BA00615,paid
P000478,S01616,2026-06-08 09:00:00,670.6,scheduled,BA00616,paid
P000479,S00207,2026-06-08 09:00:00,76.58,scheduled,BA00213,paid
P000480,S01881,2026-06-08 09:00:00,322.72,scheduled,BA01069,paid
P000481,S00059,2026-06-08 09:00:00,86.71,scheduled,BA01529,paid
P000482,S00566,2026-06-08 09:00:00,714.09,scheduled,BA02189,paid
P000483,S00868,2026-06-08 09:00:00,310.0,scheduled,BA01068,paid
P000484,S01309,2026-06-08 09:00:00,183.14,scheduled,BA00618,paid
P000485,S01378,2026-06-08 09:00:00,71.95,scheduled,BA00212,paid
P000486,S01573,2026-06-08 09:00:00,126.03,scheduled,BA00613,paid
P000487,S01402,2026-06-08 09:00:00,334.95,scheduled,BA01996,paid
P000488,S01285,2026-06-08 09:00:00,370.5,scheduled,BA02372,paid
P000489,S00266,2026-06-08 09:00:00,235.2,scheduled,BA01066,paid
P000490,S01019,2026-06-08 09:00:00,195.16,scheduled,BA00619,paid
P000491,S00837,2026-06-08 09:00:00,62.89,scheduled,BA00620,paid
P000492,S01940,2026-06-08 09:00:00,639.89,scheduled,BA01065,paid
P000493,S01912,2026-06-08 09:00:00,110.51,scheduled,BA00211,paid
P000494,S00825,2026-06-08 09:00:00,31.45,scheduled,BA01997,paid
P000495,S01991,2026-06-08 09:00:00,5890.9,scheduled,BA00621,paid
P000496,S00884,2026-06-08 09:00:00,82.77,scheduled,BA00622,paid
P000497,S01683,2026-06-08 09:00:00,152.53,scheduled,BA01532,paid
P000498,S00926,2026-06-08 09:00:00,83.82,scheduled,BA00210,paid
P000499,S00775,2026-06-08 09:00:00,47.63,scheduled,BA01530,paid
P000500,S00141,2026-06-08 09:00:00,473.36,scheduled,BA01061,paid
P000501,S01376,2026-06-08 09:00:00,302.47,scheduled,BA00214,paid
P000502,S00959,2026-06-08 09:00:00,59.65,scheduled,BA01528,paid
P000503,S00015,2026-06-08 09:00:00,14.62,scheduled,BA00605,paid
P000504,S01809,2026-06-08 09:00:00,343.56,scheduled,BA01343,paid
P000505,S00247,2026-06-08 09:00:00,1123.26,scheduled,BA00218,paid
P000506,S00053,2026-06-08 09:00:00,51.38,scheduled,BA01523,paid
P000507,S00458,2026-06-08 09:00:00,57.06,scheduled,BA01078,paid
P000508,S00605,2026-06-08 09:00:00,455.83,scheduled,BA01077,paid
P000509,S00681,2026-06-08 09:00:00,323.01,scheduled,BA01786,paid
P000510,S01445,2026-06-08 09:00:00,149.8,scheduled,BA00606,paid
P000511,S01059,2026-06-08 09:00:00,285.74,scheduled,BA02369,paid
P000512,S01762,2026-06-08 09:00:00,350.29,scheduled,BA02193,paid
P000513,S01499,2026-06-08 09:00:00,121.97,scheduled,BA01076,paid
P000514,S00904,2026-06-08 09:00:00,390.17,scheduled,BA02191,paid
P000515,S00039,2026-06-08 09:00:00,100.42,scheduled,BA01075,paid
P000516,S01782,2026-06-08 09:00:00,86.38,scheduled,BA01991,paid
P000517,S01698,2026-06-08 09:00:00,135.14,scheduled,BA02192,paid
P000518,S00499,2026-06-08 09:00:00,44.62,scheduled,BA00610,paid
P000519,S00840,2026-06-08 09:00:00,254.93,scheduled,BA00216,paid
P000520,S01827,2026-06-08 09:00:00,166.4,scheduled,BA01074,paid
P000521,S01149,2026-06-08 09:00:00,193.08,scheduled,BA01992,paid
P000522,S01349,2026-06-08 09:00:00,80.42,scheduled,BA02370,paid
P000523,S01778,2026-06-08 09:00:00,71.52,scheduled,BA00611,paid
P000524,S00721,2026-06-08 09:00:00,109.96,scheduled,BA00374,paid
P000525,S01609,2026-06-08 09:00:00,592.53,scheduled,BA01071,paid
P000526,S00789,2026-06-08 09:00:00,194.23,scheduled,BA01784,paid
P000527,S00504,2026-06-08 09:00:00,236.32,scheduled,BA01525,paid
P000528,S00509,2026-06-08 09:00:00,143.74,scheduled,BA01166,paid
P000529,S00063,2026-06-08 09:00:00,488.14,scheduled,BA01322,paid
P000530,S00950,2026-06-08 09:00:00,38.95,scheduled,BA01167,paid
P000531,S00547,2026-06-08 09:00:00,166.5,scheduled,BA01278,paid
P000532,S00552,2026-06-08 09:00:00,586.2,scheduled,BA00431,paid
P000533,S02000,2026-06-08 09:00:00,465.04,scheduled,BA01325,paid
P000534,S01595,2026-06-08 09:00:00,442.96,scheduled,BA01390,paid
P000535,S01412,2026-06-08 09:00:00,1400.75,scheduled,BA01277,paid
P000536,S01392,2026-06-08 09:00:00,1810.59,scheduled,BA00433,paid
P000537,S00176,2026-06-08 09:00:00,296.15,scheduled,BA02270,paid
P000538,S00064,2026-06-08 09:00:00,183.37,scheduled,BA02321,paid
P000539,S01939,2026-06-08 09:00:00,414.18,scheduled,BA01275,paid
P000540,S00573,2026-06-08 09:00:00,62.22,scheduled,BA01852,paid
P000541,S00741,2026-06-08 09:00:00,30.37,scheduled,BA00436,paid
P000542,S01772,2026-06-08 09:00:00,60.16,scheduled,BA00323,paid
P000543,S00274,2026-06-08 09:00:00,594.4,scheduled,BA01274,paid
P000544,S01780,2026-06-08 09:00:00,112.09,scheduled,BA00437,paid
P000545,S01978,2026-06-08 09:00:00,70.66,scheduled,BA02269,paid
P000546,S00564,2026-06-08 09:00:00,1204.06,scheduled,BA01393,paid
P000547,S01735,2026-06-08 09:00:00,48.89,scheduled,BA00836,paid
P000548,S00253,2026-06-08 09:00:00,124.24,scheduled,BA01270,paid
P000549,S01333,2026-06-08 09:00:00,177.92,scheduled,BA00321,paid
P000550,S01226,2026-06-08 09:00:00,76.08,scheduled,BA00441,paid
P000551,S00215,2026-06-08 09:00:00,266.56,scheduled,BA02294,paid
P000552,S00736,2026-06-08 09:00:00,33.92,scheduled,BA00389,paid
P000553,S01617,2026-06-08 09:00:00,100.21,scheduled,BA01269,paid
P000554,S01723,2026-06-08 09:00:00,150.5,scheduled,BA00325,paid
P000555,S01092,2026-06-08 09:00:00,287.28,scheduled,BA01280,paid
P000556,S00909,2026-06-08 09:00:00,222.33,scheduled,BA01387,paid
P000557,S01876,2026-06-08 09:00:00,262.72,scheduled,BA01853,paid
P000558,S00769,2026-06-08 09:00:00,660.23,scheduled,BA00422,paid
P000559,S00161,2026-06-08 09:00:00,316.41,scheduled,BA01884,paid
P000560,S01710,2026-06-08 09:00:00,115.35,scheduled,BA01357,paid
P000561,S00461,2026-06-08 09:00:00,418.48,scheduled,BA01286,paid
P000562,S01837,2026-06-08 09:00:00,76.04,scheduled,BA02274,paid
P000563,S00443,2026-06-08 09:00:00,80.99,scheduled,BA01285,paid
P000564,S01718,2026-06-08 09:00:00,52.17,scheduled,BA01857,paid
P000565,S01304,2026-06-08 09:00:00,141.4,scheduled,BA01384,paid
P000566,S00393,2026-06-08 09:00:00,42.28,scheduled,BA02319,paid
P000567,S00955,2026-06-08 09:00:00,474.31,scheduled,BA01854,paid
P000568,S00222,2026-06-08 09:00:00,143.88,scheduled,BA01385,paid
P000569,S01166,2026-06-08 09:00:00,33.27,scheduled,BA00320,paid
P000570,S00790,2026-06-08 09:00:00,353.78,scheduled,BA00427,failed
P000571,S00163,2026-06-08 09:00:00,369.12,scheduled,BA00328,paid
P000572,S00095,2026-06-08 09:00:00,148.81,scheduled,BA02273,paid
P000573,S00663,2026-06-08 09:00:00,719.31,scheduled,BA00390,paid
P000574,S01425,2026-06-08 09:00:00,54.22,scheduled,BA00428,paid
P000575,S01474,2026-06-08 09:00:00,147.04,scheduled,BA01282,paid
P000576,S00675,2026-06-08 09:00:00,287.59,scheduled,BA01905,paid
P000577,S01890,2026-06-08 09:00:00,1039.55,scheduled,BA00429,paid
P000578,S00230,2026-06-08 09:00:00,67.7,scheduled,BA00326,paid
P000579,S00267,2026-06-08 09:00:00,213.49,scheduled,BA02320,paid
P000580,S01955,2026-06-08 09:00:00,116.39,scheduled,BA02271,paid
P000581,S00414,2026-06-08 09:00:00,2335.6,scheduled,BA01281,paid
P000582,S01459,2026-06-08 09:00:00,183.59,scheduled,BA01284,paid
P000583,S00301,2026-06-08 09:00:00,301.36,scheduled,BA01395,paid
P000584,S01566,2026-06-08 09:00:00,329.06,scheduled,BA00444,paid
P000585,S00024,2026-06-08 09:00:00,37.13,scheduled,BA02322,paid
P000586,S01687,2026-06-08 09:00:00,210.0,scheduled,BA01258,paid
P000587,S00441,2026-06-08 09:00:00,1317.61,scheduled,BA00453,paid
P000588,S01263,2026-06-08 09:00:00,64.35,scheduled,BA00357,paid
P000589,S01229,2026-06-08 09:00:00,644.34,scheduled,BA01255,paid
P000590,S00294,2026-06-08 09:00:00,59.12,scheduled,BA01914,paid
P000591,S01079,2026-06-08 09:00:00,27.04,scheduled,BA01404,paid
P000592,S01460,2026-06-08 09:00:00,32.98,scheduled,BA00456,paid
P000593,S00098,2026-06-08 09:00:00,61.39,scheduled,BA00458,paid
P000594,S01325,2026-06-08 09:00:00,22.74,scheduled,BA01407,paid
P000595,S01321,2026-06-08 09:00:00,3899.32,scheduled,BA01253,paid
P000596,S00055,2026-06-08 09:00:00,282.71,scheduled,BA01844,paid
P000597,S00738,2026-06-08 09:00:00,210.79,scheduled,BA00452,paid
P000598,S01558,2026-06-08 09:00:00,235.44,scheduled,BA01408,paid
P000599,S01802,2026-06-08 09:00:00,111.12,scheduled,BA00311,paid
P000600,S00572,2026-06-08 09:00:00,93.7,scheduled,BA02325,paid
P000601,S00446,2026-06-08 09:00:00,487.26,scheduled,BA01248,paid
P000602,S01489,2026-06-08 09:00:00,206.57,scheduled,BA02261,paid
P000603,S01872,2026-06-08 09:00:00,556.58,scheduled,BA01916,reversed
P000604,S01844,2026-06-08 09:00:00,287.89,scheduled,BA01843,paid
P000605,S01747,2026-06-08 09:00:00,445.48,scheduled,BA00461,paid
P000606,S00472,2026-06-08 09:00:00,23.8,scheduled,BA00310,paid
P000607,S00508,2026-06-08 09:00:00,252.9,scheduled,BA00462,paid
P000607,S00508,2026-06-08 09:00:00,252.9,scheduled,BA00462,paid
P000608,S01036,2026-06-08 09:00:00,2944.61,scheduled,BA01842,paid
P000609,S00746,2026-06-08 09:00:00,92.36,scheduled,BA01411,paid
P000610,S00998,2026-06-08 09:00:00,359.15,scheduled,BA01915,paid
P000611,S00861,2026-06-08 09:00:00,31.28,scheduled,BA01382,paid
P000612,S00450,2026-06-08 09:00:00,32.19,scheduled,BA02324,paid
P000613,S00888,2026-06-08 09:00:00,978.36,scheduled,BA00314,paid
P000614,S01410,2026-06-08 09:00:00,303.13,scheduled,BA01267,paid
P000615,S01973,2026-06-08 09:00:00,322.2,scheduled,BA00445,paid
P000616,S00667,2026-06-08 09:00:00,34.55,scheduled,BA01847,paid
P000617,S01122,2026-06-08 09:00:00,3969.36,scheduled,BA01396,paid
P000618,S00110,2026-06-08 09:00:00,240.14,scheduled,BA01266,paid
P000619,S00304,2026-06-08 09:00:00,198.38,scheduled,BA00318,paid
P000620,S01040,2026-06-08 09:00:00,157.23,scheduled,BA01911,paid
P000621,S00419,2026-06-08 09:00:00,4532.15,scheduled,BA01398,paid
P000622,S01678,2026-06-08 09:00:00,1650.42,scheduled,BA02323,paid
P000623,S01315,2026-06-08 09:00:00,397.33,scheduled,BA01399,paid
P000624,S00777,2026-06-08 09:00:00,27.46,scheduled,BA01264,paid
P000625,S00958,2026-06-08 09:00:00,607.93,scheduled,BA01913,paid
P000626,S00662,2026-06-08 09:00:00,1183.77,scheduled,BA00446,paid
P000627,S00621,2026-06-08 09:00:00,18.69,scheduled,BA00388,paid
P000628,S00405,2026-06-08 09:00:00,15.21,scheduled,BA01912,paid
P000629,S01217,2026-06-08 09:00:00,72.15,scheduled,BA01262,paid
P000630,S00185,2026-06-08 09:00:00,199.21,scheduled,BA01401,paid
P000631,S00350,2026-06-08 09:00:00,79.04,scheduled,BA00448,paid
P000632,S01580,2026-06-08 09:00:00,478.44,scheduled,BA00316,paid
P000633,S01159,2026-06-08 09:00:00,937.69,scheduled,BA00450,paid
P000634,S00844,2026-06-08 09:00:00,161.28,scheduled,BA01260,paid
P000635,S00743,2026-06-08 09:00:00,291.22,scheduled,BA02265,paid
P000636,S00516,2026-06-08 09:00:00,103.25,scheduled,BA01402,paid
P000637,S01130,2026-06-08 09:00:00,19.36,scheduled,BA01259,paid
P000638,S01598,2026-06-08 09:00:00,493.01,scheduled,BA00317,paid
P000639,S00157,2026-06-08 09:00:00,21.41,scheduled,BA01246,paid
P000640,S01001,2026-06-08 09:00:00,145.46,scheduled,BA01858,paid
P000641,S01297,2026-06-08 09:00:00,222.38,scheduled,BA00331,paid
P000642,S00616,2026-06-08 09:00:00,220.89,scheduled,BA01869,paid
P000642,S00616,2026-06-08 09:00:00,220.89,scheduled,BA01869,paid
P000643,S01237,2026-06-08 09:00:00,152.34,scheduled,BA00400,paid
P000644,S01176,2026-06-08 09:00:00,68.87,scheduled,BA00347,paid
P000645,S00986,2026-06-08 09:00:00,30.21,scheduled,BA02311,paid
P000646,S00479,2026-06-08 09:00:00,88.75,scheduled,BA01890,paid
P000647,S01138,2026-06-08 09:00:00,136.29,scheduled,BA02288,paid
P000648,S01647,2026-06-08 09:00:00,42.65,scheduled,BA00345,paid
P000649,S01903,2026-06-08 09:00:00,120.61,scheduled,BA01312,paid
P000650,S00320,2026-06-08 09:00:00,269.83,scheduled,BA00401,paid
P000651,S01670,2026-06-08 09:00:00,183.6,scheduled,BA01310,paid
P000652,S01814,2026-06-08 09:00:00,106.84,scheduled,BA01368,paid
P000653,S01139,2026-06-08 09:00:00,149.84,scheduled,BA01891,paid
P000654,S01591,2026-06-08 09:00:00,13.23,scheduled,BA00402,failed
P000655,S01319,2026-06-08 09:00:00,342.87,scheduled,BA01309,paid
P000656,S00389,2026-06-08 09:00:00,212.32,scheduled,BA00344,paid
P000657,S00630,06/08/2026 09:00,651.36,scheduled,BA02312,paid
P000658,S01691,2026-06-08 09:00:00,360.32,scheduled,BA02287,paid
P000659,S01437,2026-06-08 09:00:00,140.59,scheduled,BA02286,paid
P000660,S00300,2026-06-08 09:00:00,139.18,scheduled,BA00403,paid
P000661,S00652,2026-06-08 09:00:00,65.85,scheduled,BA01864,paid
P000662,S00774,2026-06-08 09:00:00,58.04,scheduled,BA01306,paid
P000663,S00952,2026-06-08 09:00:00,336.65,scheduled,BA00404,paid
P000664,S01243,2026-06-08 09:00:00,117.81,scheduled,BA01370,paid
P000665,S01221,2026-06-08 09:00:00,205.06,scheduled,BA01366,paid
P000666,S01726,2026-06-08 09:00:00,2339.6,scheduled,BA01865,paid
P000667,S01908,2026-06-08 09:00:00,31.35,scheduled,BA01313,paid
P000668,S01433,2026-06-08 09:00:00,63.61,scheduled,BA01358,paid
P000669,S00026,2026-06-08 09:00:00,266.22,scheduled,BA00393,paid
P000670,S00787,2026-06-08 09:00:00,265.87,scheduled,BA01360,paid
P000671,S00466,2026-06-08 09:00:00,932.68,scheduled,BA01321,paid
P000672,S00918,2026-06-08 09:00:00,71.05,scheduled,BA00394,paid
P000673,S01362,2026-06-08 09:00:00,174.86,scheduled,BA00351,paid
P000674,S00409,2026-06-08 09:00:00,127.54,scheduled,BA00392,paid
P000675,S01372,2026-06-08 09:00:00,,scheduled,BA01361,paid
P000676,S00598,2026-06-08 09:00:00,211.98,scheduled,BA02310,paid
P000677,S00858,2026-06-08 09:00:00,869.72,scheduled,BA01319,paid
P000678,S01318,2026-06-08 09:00:00,397.94,scheduled,BA01318,paid
P000679,S00075,2026-06-08 09:00:00,64.53,scheduled,BA01885,paid
P000680,S01186,2026-06-08 09:00:00,3167.47,scheduled,BA01304,paid
P000681,S01543,2026-06-08 09:00:00,189.56,scheduled,BA01317,paid
P000682,S01288,2026-06-08 09:00:00,117.9,scheduled,BA01888,paid
P000683,S00051,2026-06-08 09:00:00,185.91,scheduled,BA00350,paid
P000684,S00424,2026-06-08 09:00:00,154.33,scheduled,BA00397,paid
P000685,S01879,2026-06-08 09:00:00,443.7,scheduled,BA01363,paid
P000686,S01966,2026-06-08 09:00:00,212.64,scheduled,BA01316,paid
P000687,S00040,2026-06-08 09:00:00,192.61,scheduled,BA02289,paid
P000688,S00943,2026-06-08 09:00:00,42.81,scheduled,BA01866,paid
P000689,S01819,2026-06-08 09:00:00,115.96,scheduled,BA00398,paid
P000690,S00228,2026-06-08 09:00:00,29.0,scheduled,BA00349,paid
P000691,S00637,2026-06-08 09:00:00,132.83,scheduled,BA01315,paid
